CALQ_0,CALQ_1,CALQ_2,CALQ_3,CALQ_4,CALQ_5,CALQ_6,CALQ_7,CALQ_8,CALQ_9,CALQ_10,CALQ_11,CALQ_12,CALQ_13,CALQ_14,CALQ_15,CALQ_16,CALQ_17,CALQ_18,CALQ_19,CALQ_20,CALQ_21,CALQ_22,CALQ_23,CALQ_24,CALQ_25,CALQ_26,CALQ_27,CALQ_28,CALQ_29,CALQ_30,CALQ_31,CALQ_32,CALQ_33,CALQ_34,CALQ_35,CALQ_36,CALQ_37,CALQ_38,CALQ_39,CALQ_40,CALQ_41,CALQ_42,CALQ_43,CALQ_44,CALQ_45,CALQ_46,CALQ_47
10,95,0,0,0,40,60,0,0,0,0,0,0,0,0,0,6,0,32,0,0,12,0,0,0,0,0,0,0,0,14,0,0,0,0,55,0,0,0,0,26,85,6,0,0,0,0,15
7,0,0,5,0,0,9,0,0,10,0,8,67,230,40,0,0,0,0,0,15,0,0,0,0,109,0,0,0,8,0,5,0,0,24,0,10,0,37,0,0,6,0,0,10,0,0,0
0,52,0,0,5,53,18,0,7,15,6,0,39,0,0,0,0,0,0,32,12,24,48,22,0,0,8,9,0,0,23,6,0,0,0,0,0,0,0,0,12,0,0,23,0,0,21,9
0,0,0,0,0,37,8,136,102,0,0,118,0,9,12,0,0,0,0,12,53,0,47,30,28,0,0,10,0,0,12,0,0,0,0,0,0,0,45,0,0,0,0,89,0,0,0,0
161,0,11,22,0,0,0,0,15,7,6,0,0,0,0,0,0,0,0,0,5,125,15,5,17,0,69,0,8,28,68,10,9,0,0,0,8,6,0,9,0,0,8,0,0,0,0,0
0,0,9,25,0,0,0,0,0,0,0,0,7,24,0,0,0,0,0,0,4,0,0,0,0,12,10,0,0,0,15,0,0,121,0,0,0,0,9,66,34,0,67,15,0,0,0,13
8,0,0,0,0,25,6,0,0,40,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,21,149,0,0,27,0,0,12,0,0,0,0
0,94,0,0,0,0,0,0,0,0,29,0,21,10,0,0,0,0,0,0,17,12,8,17,0,15,0,10,0,0,24,52,0,0,50,0,0,45,0,0,0,0,0,0,0,0,0,0
32,0,11,0,44,217,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,11,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0
0,0,0,0,0,0,0,17,0,0,13,15,0,0,5,36,29,0,0,0,5,0,0,0,20,0,0,0,0,0,58,0,0,8,9,0,14,30,0,0,0,0,0,0,0,0,0,0
0,15,0,0,0,0,0,0,10,0,0,0,0,0,0,13,0,0,0,0,0,0,88,0,16,0,38,0,0,0,24,0,12,0,18,0,0,0,0,0,0,14,802,162,0,0,0,0
0,8,94,86,0,0,149,0,0,0,0,0,27,0,68,16,7,0,0,0,28,0,0,0,0,0,22,12,0,49,43,0,9,0,0,0,8,136,0,0,0,40,0,0,9,0,0,7
0,0,7,12,0,0,0,0,5,33,0,0,0,0,0,0,231,0,0,15,8,10,242,0,14,0,0,0,36,66,20,0,0,289,32,0,5,27,0,51,22,0,13,0,0,0,5,37
41,0,0,0,110,0,0,28,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,15,0,34,39,0,0,0,0,0,21,0,0
0,0,0,27,75,21,0,0,0,0,0,34,0,14,124,6,0,0,6,0,0,0,0,0,0,0,0,9,0,0,0,0,6,19,5,30,0,0,30,0,0,30,0,0,0,0,0,0
5,0,0,0,6,0,0,0,50,0,25,59,0,0,0,0,0,0,9,0,0,0,0,0,0,16,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,24,0,0,0,49
0,0,0,0,0,39,0,5,62,0,0,0,8,0,0,13,0,0,0,0,0,0,0,0,0,10,0,0,0,0,8,0,0,33,5,0,9,0,0,0,0,0,0,10,0,0,5,17
0,0,0,48,0,143,226,0,0,14,28,0,30,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,81,5,9,0,0,0,0,0,10,0,0,0,0,11,27,0
40,98,0,0,0,5,0,37,0,94,42,0,0,32,0,17,25,0,37,13,91,0,0,9,0,0,0,0,0,0,0,0,5,5,0,0,0,42,0,0,0,42,0,0,0,4,11,0
18,0,7,0,0,0,22,0,158,0,16,0,63,152,16,0,0,0,0,0,13,11,0,0,31,12,0,0,26,5,5,0,0,0,0,0,0,33,0,11,0,14,0,0,0,0,0,80
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,7,0,0,15,0,0,63,0,0,0,0,0,0,0,0,17,0,0,0,0,9,7,0,27,9,14,0,0,140,0,0
17,0,0,0,0,0,0,0,0,16,0,0,41,0,0,0,11,0,0,0,0,0,7,0,0,0,0,0,19,0,0,11,0,0,0,19,0,34,5,6,0,0,20,0,0,0,0,0
0,0,9,23,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,57,0,32,42,11,0,54,0,0,33,0,19,0,0,0,0,0,16,9,16,92,0,12,0,0,0,0,0,0
5,0,0,0,0,0,16,11,0,0,0,58,0,0,13,0,64,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,70,24,0,0,0,11,0,0,0,0,0,18
14,30,0,0,0,12,9,19,0,0,38,0,0,0,0,0,14,0,0,0,68,0,0,0,356,25,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,15,0,0,0,45,46,0
0,0,0,16,0,0,0,0,0,6,0,0,0,0,0,0,15,0,7,73,0,0,18,0,37,0,0,15,0,0,11,6,0,0,0,29,14,8,0,15,0,0,69,10,0,0,0,0
0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,11,0,8,0,0,0,0,0,0,0,0,0,0,18,20,0,13,0,0,8,150,61,19,0,0,0,0
0,0,0,0,0,0,0,72,5,139,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,132,46,80,17,140,15,7,0,12,0,0,0,0,0
0,0,0,0,6,0,0,0,0,0,0,31,0,0,0,80,0,0,0,0,24,0,7,0,0,9,0,0,0,0,0,0,0,21,17,0,0,0,14,0,19,0,0,12,0,0,0,0
0,0,0,0,20,0,0,0,0,18,0,18,0,0,0,65,223,0,29,0,0,0,0,0,52,17,0,0,0,0,0,0,0,0,9,87,11,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,290,0,0,0,34,20,0,0,0,0,0,0,0,6,0,0,0,0,11,10,0,0,21,10,0,12
0,68,0,0,115,85,0,0,0,0,0,31,0,6,0,0,0,10,5,0,105,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,0,29,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,6,13,0,0,15,8,9,0,0,0,0,0,0,0,0,49,0,0,0,120,0,28,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,19,0,84,0,49,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,10,0,18,0,12,0,0,7,0,12,0,0,0
0,0,0,16,0,11,104,0,0,0,0,0,0,0,10,0,0,0,0,0,13,0,0,0,21,0,0,0,0,0,0,0,0,0,79,0,0,203,14,0,11,18,0,0,110,33,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,83,0,85,0,0,0,0,0,45,0,0,0,15,0,0,0,0,6,0,0,0,0,14,0,0,0,48,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,11,273,92,0,0,171,75,0,0,0,0,0,0,26,8,0,0,0,0,0,0,0,11
0,0,25,16,9,0,6,0,0,7,0,0,0,0,0,0,16,347,121,0,0,0,71,0,0,22,7,0,0,0,33,0,26,0,0,25,0,0,0,0,0,0,0,0,0,10,71,0
0,0,36,30,77,0,122,0,0,0,0,9,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,13,0,102,0,109,0,0,0,0,0,0,0,0,0,5,0,0
0,0,0,33,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,40,31,0,0,0,0,0,8,0,0,0,0,0,14,0,0,0,0,0,0
0,0,11,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,32,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0
0,6,0,0,0,0,0,0,0,0,16,0,51,46,5,0,5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,9,0,0,0,0,68,0,11,0,0,0
0,0,0,0,16,0,15,0,0,0,0,0,44,0,0,0,5,0,0,0,0,0,46,0,0,0,45,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,91,0,5,0,0,162,9,0,0,0,0,43,0,0,20,84,0,0,0,0,0,0,0,0,53,0,0,0,0,14,0,0,0,0,0,282,0,0,0,0,0,8,0
33,45,0,22,5,0,0,0,0,7,0,0,47,7,0,0,0,35,16,0,17,0,0,0,0,0,0,101,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237
0,0,0,17,0,0,0,0,0,19,0,0,0,0,0,0,0,0,67,6,0,6,0,0,0,43,27,0,0,0,0,18,0,0,0,62,13,0,0,26,0,7,13,0,0,0,0,0
0,0,17,0,0,0,0,0,37,0,0,0,0,0,0,0,6,0,0,87,54,0,0,0,0,0,32,10,0,0,21,0,46,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0
92,0,74,0,0,0,32,0,0,0,0,0,0,24,0,0,25,0,0,0,87,0,0,0,0,0,0,26,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
21,0,0,0,36,42,0,0,0,0,9,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,0,0,0,0,0,0,43,0,0,0,7,0
0,0,0,0,0,0,0,0,171,16,0,0,75,0,0,57,11,160,0,0,148,0,0,0,0,10,16,0,166,14,27,0,0,21,0,5,0,0,0,0,32,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,15,46,34,0
0,36,0,0,0,0,0,0,70,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0
0,0,0,0,0,0,16,0,18,20,23,0,0,0,0,0,0,288,0,0,0,44,15,0,0,0,0,0,13,0,0,0,0,0,0,0,13,0,0,0,0,0,0,54,0,0,0,0
0,0,0,0,0,70,241,10,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,137,10,0,0,158,0,10,0,0,0,0,0,0,0,15,0,0,0,13,0,0,0,11,17,0,0,0,0
16,0,35,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,9,0,25,0,0,0,0,0,17,0,0,0,0,40,0,0,0,0,9,0,0,0,25,0,0,0,0,0,5
117,7,30,12,0,8,0,0,0,0,0,0,0,12,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,13,0,26,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,8,0,0,0,0,0,11,0,44,10,0,50,10,16,0,0,177,67,0,0,11,0,0,0,0,0,0,7
0,0,0,0,0,0,11,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0
0,11,0,0,72,18,11,0,0,0,0,0,0,10,6,0,29,0,14,14,0,0,0,25,128,0,17,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,70,29,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,118,0,0,0,10,0,33,0,0,0,0,150,0,0,0,13,0,16,0,0,0,0,0,0,0
0,13,0,21,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,5,0,0,0,0,0,0,0,39,0,7
0,18,0,0,0,0,0,19,0,0,0,26,0,250,0,0,28,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0
0,0,7,0,0,0,1364,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,8,0,0,10,0,0,8,34,0,0,17,0,0,0
0,0,41,0,0,0,0,0,0,27,0,0,0,116,57,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,87,0,0,0,197,0,0,0,10,0,0,0,0
0,0,0,0,0,18,267,0,0,0,120,0,0,87,12,8,69,0,11,17,0,0,0,0,0,0,0,0,0,0,0,0,5,0,121,0,0,0,0,21,0,5,0,0,0,8,18,28
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,33,0,0,0,85,23,0,0,160,20,0,10,0,0,0,75,0,31,14,0,0,20,0,0,0,0,0,0
13,41,0,0,0,0,0,66,10,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,29,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,225,13,0,11,0,0,0
0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,40,0,0,0,0,0,13,0,0,0,0,10,0,9,0,0,9,0,0,0,12,0,0,0,0,0,5,0,0
0,23,0,0,23,179,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,7,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,36,0,0,43,0,0,0,0
0,0,0,0,0,0,99,9,0,0,0,37,0,22,30,53,0,0,0,22,0,0,0,0,0,0,50,0,0,23,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,11,0,0,0,0,0,0,0,67,0,0,5,0,0,0,0,0,14,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,11,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,88,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,21
0,10,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,58,0,0,0,0,6,0,0,13,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,122,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,132,0,25,0,0,0,0,0,0,0,0,0,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,11,0,0,0,59,91,0,0,0,0,0,47,67,31,0,0,61,0,0,0,0,0,0,0,0,81,23,10,0,0,172,0,0,0,121,18,0,0,27,0
0,6,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,21,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,312,10,0,9,44,0,0,0,0,0
17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,55,0,0,33,247,0,0,0,0,0,0,0,0,0,12,0,35,116,162,13,0
0,0,0,0,0,0,0,0,17,17,0,0,14,0,0,0,0,0,11,21,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,45,0,0,14,0,0,0,11,37,42,24,7,11,107,0,0,0,18,0
0,0,0,0,0,0,0,0,0,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,62,0,0,0,49,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,101,230,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,12,53,53,0,0,47,40,0,0,0,0,20,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0
0,0,0,16,0,0,0,0,13,116,0,0,0,0,0,0,0,0,5,0,48,0,31,0,10,5,0,0,0,30,0,0,0,0,0,7,0,0,25,8,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,21,0,0,19,44,0,0,0,0,0,0,20,0,0,0,8,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
0,84,0,0,27,24,0,86,0,0,0,0,0,0,0,0,0,13,6,0,0,0,0,0,0,0,11,0,0,0,0,561,0,0,46,0,0,0,0,33,186,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,60,0,0,0,0,0,0,0,0,0,0,0,16
0,0,0,12,0,15,28,0,0,0,0,0,0,0,0,0,11,0,9,0,0,0,0,0,26,0,0,0,0,0,128,64,35,0,0,0,178,0,0,23,0,0,0,0,0,0,0,0
0,0,0,28,15,0,0,0,0,0,0,11,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,90,336,7,0,0,0,0,0,0,0,0,24,0,0,0,0,9,0
0,51,58,0,14,0,7,0,0,0,0,0,0,0,0,0,0,16,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,23,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,52,0,0,0,0,44,0,0,0,0,0,0,0
27,30,12,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,12,0,0,36,24,0,0,0,0,428,0,0,38,0,7,0,6,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,156,11,20,0,0,0,0,0,14,60,0,0,10,0,0,0,0,5,0,0,14,0,7,0,22,31,12,0,0,0,0,0,0,0,0,0
31,0,0,0,0,0,0,0,0,0,0,0,6,6,14,0,0,0,0,0,84,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,35,53,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,18,0,0,0,0
0,82,0,0,0,0,0,67,21,0,0,0,0,0,0,0,0,0,6,0,43,98,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,42,178,76,0,0,19,0,0,0,0,0,0,0,0,0,0,16,14,0,0,116,0,0,0,0,0,0,0,0,0,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,9,18,0,0,0,0,0,41,17,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,54,121,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,10,0,0,15,0,0,11,8,0,0,0,0,0,8,0,0,0,0,0,9,0,0,0,0,0,0,0,14,8,0,0,0,122,0,0,0,0,0,0,150,6,0,0,0,0,0,0
0,0,0,10,0,0,0,9,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,7,14,18,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,21,14,0,0,11,0,10,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,17,0,0,0,8,0,0,0,0,30,267,0,0,0,133,86,0,54,37,0,0,11,0,145,0,0,51,0,46,0,14,0,0,45,0,0,17,12,0,0,0
9,0,0,15,0,23,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,23,0,0,0,0,0,0,0,17,0,0,0,47,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,11,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,30,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23,219,14,30,193,0,0,19,0,0,0,0,0,0,0,0,0,31,11,0,0,0,0,0,0,0,20,0,0,0,0,0,0,48,195,0,48,0,0,0,0,28,0,0,0,0,0
0,0,0,0,0,0,0,0,13,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,179,49,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,43,9,0,0,0,0,0,17,0,375,0,21,0,0,0,0,0,0,11,0,0,19,91,0,0,0,0
0,0,0,0,0,0,0,10,33,66,0,0,0,24,16,0,0,0,185,0,0,0,0,6,0,0,31,50,0,0,0,0,10,10,22,8,0,0,0,0,0,119,0,0,0,0,0,0
45,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,10,0,0,0,0,0,0,16
17,0,0,0,0,0,0,0,0,13,0,0,0,7,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,467
0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,0,0,0,0,0
0,0,0,0,0,0,0,0,0,28,0,0,0,8,0,0,0,0,0,0,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,10,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,6,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,9,0,0,0,0,30,85,0,0,135,0,0,0,0,0,0,0,0,0,429,0,0,0,0,0,0,0,0,0,0,92,0
0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,13,0,0,12,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,38,0,0,8,9,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,30
0,0,18,0,0,0,23,91,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,32,0,0,0,7,0,47,81,0,0,0,0,0,8,0,0,0,0,0,0,0,14,0,0
0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,23,184,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,48,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,18,0,58,191,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,407,175,0,0,0,23,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0
0,0,0,0,0,51,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,11,71,0,0,29,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,26,104,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,62,44,19,76,0,0,0,51,0,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,16,144,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,50,0,0,10,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,15,0,0,0,51,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,38,0,84,0,0,0,0,0,62,61,0,0,0,0,0,0,0,0,0
